AccSpeciesID	AccSpeciesName	ObsNum	ObsGRNum	MeasNum	MeasGRNum	TraitNum	BETY.species.id
383549	Senecio miniauritus	2	NA	2	NA	2	1000013134
383563	Senecio multidentatus var. huachucanus	2	NA	2	NA	1	5843
383577	Senecio neoglandulosus	2	NA	2	NA	2	1000013135
383589	Senecio nutans	2	NA	2	NA	2	1000013136
383594	Senecio octophyllus	2	NA	2	NA	2	1000013137
383608	Senecio otuscensis	2	NA	2	NA	2	1000013138
383625	Senecio parryi	3	NA	3	NA	2	5902
383626	Senecio parvocapitatus	2	NA	2	NA	2	1000013139
383661	Senecio pinnatilobatus	2	NA	2	NA	2	1000013142
383673	Senecio polyphyllus	2	NA	2	NA	2	1000013144
383703	Senecio pyrenophilus	2	NA	2	NA	2	1000013145
383719	Senecio rapifolius	3	NA	3	NA	2	5960
383764	Senecio saxipunae	2	NA	2	NA	2	1000013148
383782	Senecio serra var. admirabilis	2	NA	2	NA	1	6030
383783	Senecio serra var. serra	1	NA	1	NA	1	6042
383808	Senecio spinosus	6	NA	6	NA	3	1000013151
383824	Senecio sublutescens	9	NA	9	NA	3	1000013153
383833	Senecio sulinicus	2	NA	2	NA	2	1000013155
383837	Senecio szyszylowiczii	2	NA	2	NA	2	1000013156
383838	Senecio tacorensis	2	NA	2	NA	2	1000013157
383856	Senecio theresiae	2	NA	2	NA	2	1000013159
383864	Senecio torrehuasensis	2	NA	2	NA	2	1000013161
383889	Senecio truxillensis	2	NA	2	NA	2	1000013164
383918	Senecio weberbaueri	2	NA	2	NA	2	1000013168
383925	Senecio yalusay	2	NA	2	NA	2	1000013169
383926	Senecio yauyensis	2	NA	2	NA	2	1000013170
383930	Senecio yurensis	2	NA	2	NA	2	1000013171
383934	Senefeldera verticillata	4	NA	4	NA	3	1000013177
384015	Senna aurantia	2	NA	2	NA	2	1000013180
384019	Senna brongniartii	2	NA	2	NA	2	1000013182
384020	Senna burkartiana	2	NA	2	NA	2	1000013183
384031	Senna cushina	2	NA	2	NA	2	1000013189
384034	Senna durangensis var. iselyi	1	NA	1	NA	1	6513
384039	Senna galegifolia	53	NA	55	NA	4	1000013192
384044	Senna haughtii	2	NA	2	NA	2	1000013195
384046	Senna hirsuta var. hirsuta	1	NA	1	NA	1	6620
384051	Senna lasseigniana	2	NA	2	NA	2	1000013199
384055	Senna ligustrina	4	NA	4	NA	2	6655
384058	Senna malaspinae	2	NA	2	NA	2	1000013204
384060	Senna mexicana	5	NA	5	NA	3	6715
384061	Senna mexicana var. chapmanii	2	NA	2	NA	1	6727
384065	Senna nicaraguensis	44	NA	44	NA	3	1000013207
384066	Senna nitida	8	NA	10	NA	4	6786
384071	Senna oxyphylla	12	NA	14	NA	4	1000013209
384074	Senna pendula var. advena	1	NA	1	NA	1	6870
384075	Senna pendula var. stahlii	3	NA	3	NA	1	6906
384082	Senna praeterita	2	NA	2	NA	2	1000013213
384085	Senna rupununiensis	1	NA	1	NA	1	1000013219
384088	Senna sandwithiana	1	NA	1	NA	1	1000013220
384104	Senna uncata	1	NA	1	NA	1	1000013226
384106	Senna vargasii	2	NA	2	NA	2	1000013228
384125	Serianthes nelsonii	3	NA	3	NA	3	7285
384144	Sericocarpus	1	NA	1	NA	1	7297
384173	Serissa	1	NA	1	NA	1	7392
384177	Serjania altissma	2	NA	2	NA	1	1000013233
384185	Serjania leptocarpa	5	NA	5	NA	1	1000013257
384188	Serjania mollis	4	NA	4	NA	1	1000013265
384190	Serjania nutans	8	NA	8	NA	1	1000013268
384193	Serjania parvifolia	2	NA	2	NA	1	1000013270
384196	Serjania pteleifolia	2	NA	2	NA	2	1000013274
384199	Serjania sufferruginea	13	NA	13	NA	1	1000013284
384289	Sesamum	1	NA	1	NA	1	7500
384307	Sesbania javanica	3	NA	7	NA	2	7644
384315	Sesbania sericea	4	NA	6	NA	3	7680
384317	Sesbania speciosa	1	NA	3	NA	1	7715
384319	Sesbania tetraptera	5	NA	11	NA	9	7727
384322	Seseli	1	NA	1	NA	1	7773
384332	Sesleria	1	NA	1	NA	1	7797
384348	Sessea andina	5	NA	5	NA	3	1000013289
384349	Sessea confertiflora	2	NA	2	NA	2	1000013290
384350	Sessea discolor	2	NA	2	NA	2	1000013294
384352	Sessea graciliflora	3	NA	3	NA	3	1000013295
384356	Sessea multinervia	3	NA	3	NA	3	1000013298
384357	Sessea pedicellata	2	NA	2	NA	2	1000013299
384360	Sessea weberbaueri	3	NA	3	NA	3	1000013303
384361	Sesuvium	1	NA	1	NA	1	7856
384364	Sesuvium microphyllum	5	NA	5	NA	3	7892
384365	Sesuvium trianthemoides	4	NA	4	NA	3	7928
384409	Setariopsis	1	NA	1	NA	1	8582
384412	Severinia	1	NA	1	NA	1	8606
384413	Severinia monophylla	1	NA	1	NA	1	8629
384419	Seymeria	1	NA	1	NA	1	8641
384425	Sherardia	1	NA	1	NA	1	8779
384430	Shibataea	1	NA	1	NA	1	8802
384431	Shinnersoseris	1	NA	1	NA	1	8825
384516	Shortia	1	NA	1	NA	1	8867
384517	Shortia galacifolia	5	NA	5	NA	2	8878
384518	Shortia galacifolia var. brevistyla	1	NA	1	NA	1	8890
384519	Shortia galacifolia var. galacifolia	1	NA	1	NA	1	8901
384521	Shoshonea	1	NA	1	NA	1	8924
384527	Sibara	1	NA	1	NA	1	8948
384534	Sibaropsis	1	NA	1	NA	1	9030
384535	Sibbaldia	1	NA	1	NA	1	9053
384545	Sibbaldiopsis	1	NA	1	NA	1	9076
384550	Sicana	1	NA	1	NA	1	9098
384551	Sicyos	1	NA	1	NA	1	9121
384552	Sicyos albus	4	NA	4	NA	3	9133
384553	Sicyos ampelophyllus	4	NA	4	NA	3	9145
384554	Sicyos anunu	4	NA	4	NA	3	9168
384558	Sicyos cucumerinus	4	NA	4	NA	3	9192
384559	Sicyos erostratus	4	NA	4	NA	3	9204
384561	Sicyos glaber	4	NA	4	NA	3	9215
384562	Sicyos herbstii	4	NA	4	NA	3	9227
384563	Sicyos hillebrandii	4	NA	4	NA	3	9239
384564	Sicyos hispidus	4	NA	4	NA	3	9251
384568	Sicyos lasiocephalus	1	NA	1	NA	1	9286
384570	Sicyos macrophyllus	4	NA	4	NA	3	9296
384572	Sicyos maximowiczii	4	NA	4	NA	3	9308
384576	Sicyos pachycarpus	4	NA	4	NA	3	9332
384579	Sicyosperma	1	NA	1	NA	1	9380
384584	Sida antillensis	4	NA	4	NA	2	9452
384620	Sida elliottii	9	NA	9	NA	3	9500
384621	Sida elliottii var. elliottii	1	NA	1	NA	1	9512
384622	Sida elliottii var. parviflora	1	NA	1	NA	1	9524
384641	Sida limensis	1	NA	1	NA	1	1000013307
384642	Sida lindheimeri	5	NA	5	NA	3	9618
384643	Sida longipes	2	NA	2	NA	2	9641
384655	Sida ovalis	1	NA	1	NA	1	1000013309
384694	Sida tragiifolia	26	NA	26	NA	3	9760
384700	Sida weberbaueri	2	NA	2	NA	2	1000013312
384703	Sidalcea	1	NA	1	NA	1	9783
384707	Sidalcea candida var. candida	1	NA	1	NA	1	9855
384714	Sidasodes jamesonii	2	NA	2	NA	2	1000013313
384715	Sidastrum	1	NA	1	NA	1	10530
384717	Sideritis	1	NA	1	NA	1	10565
384826	Sideroxylon alachuense	2	NA	2	NA	1	10624
384859	Sigesbeckia	1	NA	1	NA	1	10844
384866	Sigridea californica	1	NA	1	NA	1	10886
384867	Silene acaulis var. acaulis	1	NA	1	NA	1	10920
384868	Silene acaulis var. exscapa	1	NA	1	NA	1	10932
384883	Silene degeneri	4	NA	4	NA	3	11300
384885	Silene douglasii var. rupinae	1	NA	1	NA	1	11377
384887	Silene drummondii var. drummondii	1	NA	1	NA	1	11402
384901	Silene involucrata ssp. elatior	1	NA	1	NA	1	11593
384910	Silene menziesii ssp. menziesii var. viscosa	1	NA	1	NA	1	11851
384920	Silene petersonii var. petersonii	1	NA	1	NA	1	12157
384933	Silene virginica var. virginica	1	NA	1	NA	1	12862
384946	Silphium integrifolium var. integrifolium	3	NA	3	NA	1	13087
384947	Silphium integrifolium var. laeve	2	NA	2	NA	1	13099
384948	Silphium perfoliatum var. connatum	3	NA	3	NA	1	13175
384949	Silphium perplexum	4	NA	4	NA	3	13196
384952	Silphium terebinthinaceum var. luciae-brauniae	1	NA	1	NA	1	13276
384954	Silphium terebinthinaceum var. terebinthinaceum	2	NA	2	NA	1	13287
384956	Silybum	1	NA	1	NA	1	13342
384957	Silybum eburneum	1	NA	1	NA	1	13354
384964	Simaba monophylla	1	NA	1	NA	1	1000013322
384977	Simira hadrantha	2	NA	2	NA	2	1000013331
384989	Simira williamsii	2	NA	2	NA	2	1000013338
384991	Simmondsia	1	NA	1	NA	1	13424
384992	Simsia	1	NA	1	NA	1	13447
384995	Simsia lagasceiformis	2	NA	2	NA	1	13471
384998	Sinapis	1	NA	1	NA	1	13483
385063	Sinocalamus	1	NA	1	NA	1	13566
385069	Sinosenecio	1	NA	1	NA	1	13600
385085	Sipanea wilson-brownei	1	NA	1	NA	1	1000013343
385086	Sipaneopsis cururuensis	2	NA	2	NA	2	1000013344
385112	Siphocampylus albus	3	NA	3	NA	3	1000013403
385119	Siphocampylus asplundii	5	NA	5	NA	3	1000013405
385121	Siphocampylus aurocinctus	2	NA	2	NA	2	1000013406
385124	Siphocampylus bichromatus	2	NA	2	NA	2	1000013407
385129	Siphocampylus buesii	2	NA	2	NA	2	1000013410
385131	Siphocampylus calodontus	2	NA	2	NA	2	1000013411
385149	Siphocampylus ecuadoriensis	11	NA	11	NA	1	1000013420
385155	Siphocampylus fissus	2	NA	2	NA	2	1000013422
385157	Siphocampylus floribundus	2	NA	2	NA	2	1000013423
385160	Siphocampylus fruticosus	2	NA	2	NA	2	1000013424
385165	Siphocampylus grandiflorus	2	NA	2	NA	2	1000013427
385170	Siphocampylus keissleri	2	NA	2	NA	2	1000013430
385179	Siphocampylus loxensis	2	NA	2	NA	2	1000013433
385192	Siphocampylus odontosepalus	3	NA	3	NA	3	1000013437
385197	Siphocampylus peruvianus	2	NA	2	NA	2	1000013440
385198	Siphocampylus phaeton	2	NA	2	NA	2	1000013441
385201	Siphocampylus polycladus	2	NA	2	NA	2	1000013443
385202	Siphocampylus popayanensis	2	NA	2	NA	2	1000013444
385220	Siphocampylus spruceanus	2	NA	2	NA	2	1000013451
385221	Siphocampylus stenolobus	6	NA	6	NA	3	1000013452
385225	Siphocampylus tortuosus	2	NA	2	NA	2	1000013453
385231	Siphocampylus williamsii	2	NA	2	NA	2	1000013457
385237	Siphoneugena	1	NA	1	NA	1	13623
385253	Siphonoglossa	1	NA	1	NA	1	13645
385262	Siphula ceratites	1	NA	1	NA	1	13681
385263	Siphula dactyliza	1	NA	1	NA	1	13693
385269	Sisymbrium auriculatum	4	NA	4	NA	3	13725
385331	Sisyrinchium idahoense var. macounii	2	NA	2	NA	1	14116
385332	Sisyrinchium idahoense var. segetum	2	NA	2	NA	1	14140
385345	Sisyrinchium montanum var. crebrum	1	NA	1	NA	1	14259
385373	Sium	1	NA	1	NA	1	14401
385387	Skyttea elachistophora	1	NA	1	NA	1	14472
385388	Skyttella mulleri	1	NA	1	NA	1	14494
385438	Sloanea megaphylla	2	NA	2	NA	2	1000013493
385463	Sloanea trichosticha	1	NA	1	NA	1	1000013515
385469	Smallanthus	1	NA	1	NA	1	14540
385472	Smallanthus fruticosus	6	NA	6	NA	2	1000013519
385473	Smallanthus jelskii	2	NA	2	NA	2	1000013521
385480	Smallanthus sonchifolius	2	NA	3	NA	3	1000013525
385481	Smelowskia	1	NA	1	NA	1	14564
385486	Smelowskia borealis var. koliana	1	NA	1	NA	1	14611
385491	Smilax auriculata	3	NA	3	NA	2	14799
385495	Smilax biltmoreana	5	NA	5	NA	3	14811
385496	Smilax californica	3	NA	3	NA	2	14834
385499	Smilax coriacea	4	NA	4	NA	3	14858
385510	Smilax hugeri	5	NA	5	NA	3	14905
385511	Smilax illinoensis	4	NA	4	NA	3	14916
385512	Smilax jamesii	4	NA	4	NA	3	14928
385515	Smilax longifolia	4	NA	4	NA	1	1000013533
385529	Smilax pseudochina	8	NA	8	NA	3	14976
385530	Smilax pulverulenta	5	NA	5	NA	3	14988
385563	Smythea lanceata	2	NA	2	NA	2	15119
385564	Snowdenia	1	NA	1	NA	1	15131
385671	Solandra	1	NA	1	NA	1	15179
385709	Solanum carolinense var. floridanum	1	NA	1	NA	1	15452
385711	Solanum clokeyi	3	NA	3	NA	2	15500
385714	Solanum costatum	1	NA	1	NA	1	1000013602
385726	Solanum fendleri var. fendleri	1	NA	1	NA	1	15677
385727	Solanum fendleri var. texense	1	NA	1	NA	1	15689
385734	Solanum fulvidum	2	NA	2	NA	2	1000013625
385740	Solanum guamense	1	NA	1	NA	1	15759
385759	Solanum leptosepalum	3	NA	3	NA	2	15960
385766	Solanum mariannense	1	NA	1	NA	1	16051
385785	Solanum poeppigianum	6	NA	6	NA	3	1000013703
385789	Solanum pyrifolium	4	NA	4	NA	3	16306
385808	Solanum tenuilobatum	3	NA	3	NA	2	16457
385818	Solanum xanti var. obispoense	1	NA	1	NA	1	16736
385828	Soleirolia	1	NA	1	NA	1	16760
385849	Solenospora candicans	1	NA	1	NA	1	16796
385850	Solenospora crenata	1	NA	1	NA	1	16808
385851	Solenospora holophaea	1	NA	1	NA	1	16819
385852	Solenostemon	1	NA	1	NA	1	16830
385858	Solidago arguta var. arguta	1	NA	1	NA	1	16925
385859	Solidago arguta var. boottii	1	NA	1	NA	1	16937
385860	Solidago arguta var. harrisii	2	NA	2	NA	1	16960
385861	Solidago arguta var. neurolepis	2	NA	2	NA	1	16972
385868	Solidago canadensis var. canadensis	1	NA	1	NA	1	17115
385869	Solidago canadensis var. hargeri	1	NA	1	NA	1	17138
385877	Solidago mollis var. mollis	1	NA	1	NA	1	17556
385880	Solidago nemoralis var. nemoralis	1	NA	1	NA	1	17647
385883	Solidago odora var. odora	2	NA	2	NA	1	17681
385888	Solidago patula var. patula	1	NA	1	NA	1	17727
385890	Solidago petiolaris var. petiolaris	1	NA	1	NA	1	17774
385897	Solidago sempervirens var. sempervirens	1	NA	1	NA	1	18046
385904	Solidago speciosa var. rigidiuscula	2	NA	2	NA	1	18259
385908	Solidago ulmifolia var. palmeri	1	NA	1	NA	1	18474
385913	Solidago wrightii var. wrightii	1	NA	1	NA	1	18557
385914	Soliva	1	NA	1	NA	1	18593
385918	Sollya	1	NA	1	NA	1	18629
385928	Solorina bispora	1	NA	1	NA	1	18664
385929	Solorina crocea	1	NA	1	NA	1	18676
385930	Solorina octospora	1	NA	1	NA	1	18688
385931	Solorina saccata	1	NA	1	NA	1	18700
385932	Solorina spongiosa	1	NA	1	NA	1	18712
385933	Solorinella asteriscus	1	NA	1	NA	1	18735
386003	Sophora gypsophila var. guadalupensis	1	NA	1	NA	1	18934
386005	Sophora leachiana	4	NA	4	NA	3	18945
386020	Sophora tomentosa var. truncata	1	NA	1	NA	1	19040
386073	Sorbus groenlandica	4	NA	4	NA	3	19355
386172	Sorghastrum	1	NA	1	NA	1	19498
386206	Souroubea bicolor	18	NA	18	NA	3	1000013769
386207	Souroubea didyma	6	NA	6	NA	3	1000013773
386209	Souroubea pachyphylla	2	NA	2	NA	1	1000013776
386210	Souroubea peruviana	2	NA	2	NA	1	1000013777
386211	Souroubea vallicola	23	NA	23	NA	2	1000013780
386221	Spachea tricarpa	11	NA	11	NA	3	1000013784
386226	Sparaxis	1	NA	1	NA	1	19662
386229	Sparaxis fragrans ssp. grandiflora	1	NA	1	NA	1	19686
386241	Spartina	2	1	7	6	6	19853
386309	Spathodea	1	NA	1	NA	1	20043
386316	Spathoglottis carolinensis	4	NA	4	NA	3	20077
386322	Spathoglottis elmeri	2	NA	2	NA	2	20089
386334	Spathoglottis micronesiaca	4	NA	4	NA	3	20101
386408	Speerschneidera euploca	1	NA	1	NA	1	20136
386411	Spergula	1	NA	1	NA	1	20148
386419	Spergularia	2	1	4	3	4	20196
386425	Spergularia canadensis var. occidentalis	1	NA	1	NA	1	20256
386436	Spergularia macrotheca var. longistyla	1	NA	1	NA	1	20314
386478	Spermacoce ernstii	3	NA	3	NA	1	20481
386551	Spermolepis	1	NA	1	NA	1	20647
386581	Sphaeralcea	1	NA	1	NA	1	20705
386585	Sphaeralcea caespitosa	5	NA	5	NA	3	20798
386586	Sphaeralcea caespitosa var. williamsiae	1	NA	1	NA	1	20821
386591	Sphaeralcea digitata	7	NA	7	NA	2	20881
386594	Sphaeralcea fendleri	13	NA	13	NA	2	20926
386600	Sphaeralcea hastulata	16	2	18	4	5	21032
386602	Sphaeralcea incana	6	NA	6	NA	2	21043
386605	Sphaeralcea janeae	3	NA	3	NA	2	21077
386607	Sphaeralcea laxa	3	NA	3	NA	2	21089
386608	Sphaeralcea leptophylla	4	NA	4	NA	2	21101
386609	Sphaeralcea lindheimeri	3	NA	3	NA	2	21112
386614	Sphaeralcea pedatifida	3	NA	3	NA	2	21182
386616	Sphaeralcea polychroma	3	NA	3	NA	2	21193
386617	Sphaeralcea procera	3	NA	3	NA	2	21204
386618	Sphaeralcea psoraloides	3	NA	3	NA	2	21215
386624	Sphaeralcea wrightii	3	NA	3	NA	2	21271
386640	Sphaerellothecium abditum	1	NA	1	NA	1	21295
386641	Sphaerellothecium araneosum	1	NA	1	NA	1	21307
386642	Sphaerellothecium contextum	1	NA	1	NA	1	21319
386643	Sphaerellothecium minutum	1	NA	1	NA	1	21331
386644	Sphaerocarpos cristatus	1	NA	1	NA	1	21354
386645	Sphaerocarpos donnellii	1	NA	1	NA	1	21366
386646	Sphaerocarpos drewei	1	NA	1	NA	1	21376
386647	Sphaerocarpos hians	1	NA	1	NA	1	21387
386648	Sphaerocarpos michelii	1	NA	1	NA	1	21398
386649	Sphaerocarpos texanus	1	NA	1	NA	1	21410
386676	Sphaeromeria	1	NA	1	NA	1	21421
386677	Sphaeromeria cana	4	NA	4	NA	2	21444
386678	Sphaeromeria diversifolia	4	NA	4	NA	2	21479
386680	Sphaeromeria ruthiae	3	NA	3	NA	2	21491
386682	Sphaerophorus fragilis	1	NA	1	NA	1	21526
386683	Sphaerophorus globosus	1	NA	1	NA	1	21537
386684	Sphaerophorus globosus var. gracilis	1	NA	1	NA	1	21548
386685	Sphaerophysa	2	NA	11	NA	2	21560
386693	Sphaeropteris quindiuensis	32	NA	32	NA	3	1000013794
386700	Sphaerulina dolichotera	1	NA	1	NA	1	21630
386701	Sphagneticola	1	NA	1	NA	1	21641
386702	Sphagnum affine	1	NA	1	NA	1	21684
386703	Sphagnum andersonianum	1	NA	1	NA	1	21695
386704	Sphagnum angermanicum	1	NA	1	NA	1	21707
386705	Sphagnum annulatum	1	NA	1	NA	1	21730
386706	Sphagnum aongstroemii	1	NA	1	NA	1	21741
386707	Sphagnum arcticum	1	NA	1	NA	1	21753
386709	Sphagnum austinii	1	NA	1	NA	1	21764
386710	Sphagnum bartlettianum	1	NA	1	NA	1	21785
386711	Sphagnum carolinianum	1	NA	1	NA	1	21809
386712	Sphagnum centrale	2	NA	34	NA	27	21821
386714	Sphagnum cyclophyllum	1	NA	1	NA	1	21868
386715	Sphagnum denticulatum	2	NA	34	NA	27	21880
386718	Sphagnum fitzgeraldii	1	NA	1	NA	1	21940
386719	Sphagnum flavicomans	1	NA	1	NA	1	21951
386720	Sphagnum flexuosum	4	NA	36	NA	27	21963
386721	Sphagnum henryense	1	NA	1	NA	1	22020
386723	Sphagnum inundatum	1	NA	1	NA	1	22031
386724	Sphagnum jensenii	1	NA	1	NA	1	22043
386725	Sphagnum junghuhnianum	2	NA	2	NA	1	22055
386726	Sphagnum lenense	1	NA	1	NA	1	22079
386727	Sphagnum lescurii	1	NA	1	NA	1	22091
386729	Sphagnum macrophyllum	3	NA	3	NA	1	22115
386731	Sphagnum mendocinum	1	NA	1	NA	1	22199
386733	Sphagnum mississippiense	1	NA	1	NA	1	22211
386734	Sphagnum molle	2	NA	33	NA	26	22223
386735	Sphagnum nitidum	1	NA	1	NA	1	22235
386736	Sphagnum obtusum	2	NA	34	NA	27	22247
386738	Sphagnum orientale	1	NA	1	NA	1	22259
386739	Sphagnum pacificum	1	NA	1	NA	1	22271
386740	Sphagnum perichaetiale	2	NA	1	NA	1	22306
386741	Sphagnum platyphyllum	1	NA	1	NA	1	22318
386742	Sphagnum portoricense	1	NA	1	NA	1	22330
386743	Sphagnum pulchrum	1	NA	1	NA	1	22341
386744	Sphagnum pylaesii	1	NA	1	NA	1	22353
386745	Sphagnum quinquefarium	3	NA	36	NA	28	22364
386747	Sphagnum rubroflexuosum	1	NA	1	NA	1	22410
386748	Sphagnum russowii	2	NA	34	NA	27	22422
386751	Sphagnum splendens	1	NA	1	NA	1	22446
386752	Sphagnum steerei	1	NA	1	NA	1	22469
386753	Sphagnum strictum	1	NA	1	NA	1	22481
386754	Sphagnum subobesum	1	NA	1	NA	1	22505
386755	Sphagnum subsecundum	3	NA	35	NA	27	22517
386756	Sphagnum subtile	1	NA	1	NA	1	22552
386757	Sphagnum tenerum	2	NA	26	NA	19	22576
386758	Sphagnum teres	2	NA	34	NA	27	22588
386759	Sphagnum torreyanum	1	NA	1	NA	1	22600
386760	Sphagnum trinitense	1	NA	1	NA	1	22612
386761	Sphagnum viridum	1	NA	1	NA	1	22624
386763	Sphagnum wilfii	1	NA	1	NA	1	22648
386764	Sphagnum wulfianum	1	NA	1	NA	1	22660
386766	Sphenoclea	1	NA	1	NA	1	22672
386774	Sphenolobopsis pearsonii	1	NA	1	NA	1	22708
386776	Sphenopholis	1	NA	1	NA	1	22719
386778	Sphenosciadium	1	NA	1	NA	1	22812
386779	Sphenostylis	1	NA	10	NA	1	22835
386796	Sphinctospermum	2	NA	7	NA	2	22859
386797	Sphinctrina anglica	1	NA	1	NA	1	22894
386798	Sphinctrina leucopoda	1	NA	1	NA	1	22906
386799	Sphinctrina tubiformis	1	NA	1	NA	1	22918
386800	Sphinctrina turbinata	1	NA	1	NA	1	22929
386805	Sphyrospermum boekei	10	NA	10	NA	3	1000013797
386806	Sphyrospermum dissimile	45	NA	45	NA	2	1000013802
386808	Sphyrospermum grandifolium	16	NA	16	NA	3	1000013805
386810	Sphyrospermum longifolium	4	NA	4	NA	3	1000013807
386813	Sphyrospermum sessiliflorum	2	NA	2	NA	2	1000013809
386817	Sphyrospermum weberbauerii	2	NA	2	NA	2	1000013811
386822	Spigelia	1	NA	1	NA	1	22940
386832	Spigelia gentianoides var. gentianoides	1	NA	1	NA	1	22988
386860	Spilanthes	1	NA	1	NA	1	23048
386865	Spilonema dendroides	1	NA	1	NA	1	23107
386866	Spilonema paradoxum	1	NA	1	NA	1	23119
386867	Spilonema revertens	1	NA	1	NA	1	23130
386888	Spiracantha	1	NA	1	NA	1	23188
386919	Spiraea alba var. latifolia	1	NA	1	NA	1	23245
386921	Spiraea betulifolia var. lucida	2	NA	2	NA	1	23302
386923	Spiraea chamaedryfolia var. chamaedryfolia	1	NA	1	NA	1	23359
386933	Spiraea sargentiana	2	NA	2	NA	2	23559
386935	Spiraea septentrionalis	4	NA	4	NA	3	23571
386936	Spiraea splendens var. rosea	2	NA	2	NA	1	23595
386952	Spiranthes casei var. novaescotiae	1	NA	1	NA	1	23826
386955	Spiranthes ovalis var. erostellata	1	NA	1	NA	1	24074
386963	Spirodela	1	NA	1	NA	1	24189
386976	Splachnobryum obtusum	1	NA	1	NA	1	24237
386977	Splachnum ampullaceum	2	NA	35	NA	28	24261
386978	Splachnum luteum	2	NA	2	NA	1	24273
386980	Splachnum pennsylvanicum	1	NA	1	NA	1	24308
386981	Splachnum rubrum	1	NA	1	NA	1	24320
386982	Splachnum sphaericum	2	NA	34	NA	27	24332
386983	Splachnum vasculosum	2	NA	2	NA	1	24344
386984	Splachnum vasculosum var. heterophyllum	1	NA	1	NA	1	24356
386985	Spodiopogon	1	NA	1	NA	1	24380
387011	Sporastatia polyspora	1	NA	1	NA	1	24484
387012	Sporastatia testudinea	1	NA	1	NA	1	24496
387036	Sporobolus farinosus	4	NA	4	NA	3	24710
387046	Sporobolus indicus var. indicus	1	NA	1	NA	1	24815
387058	Sporobolus microspermus	1	NA	1	NA	1	24887
387095	Sporopodium phyllocharis	1	NA	1	NA	1	25110
387112	Squamarina cartilaginea	1	NA	1	NA	1	25158
387113	Squamarina degelii	1	NA	1	NA	1	25170
387114	Squamarina lentigera	1	NA	1	NA	1	25182
387135	Stachydeoma	1	NA	1	NA	1	25193
387136	Stachydeoma graveolens	5	NA	5	NA	3	25205
387286	Stachys pilosa var. arenicola	2	NA	2	NA	1	25587
387287	Stachys pilosa var. pilosa	1	NA	1	NA	1	25599
387329	Stachys stebbinsii	4	NA	4	NA	3	25683
387391	Stachytarpheta quirosana	2	NA	2	NA	2	1000013823
387395	Stachytarpheta speciosa	2	NA	2	NA	2	25825
387396	Stachytarpheta sprucei	3	NA	3	NA	3	1000013824
387398	Stachytarpheta steyermarkii	2	NA	2	NA	2	1000013825
387399	Stachytarpheta strigosa	3	NA	3	NA	2	25837
387405	Stachytarpheta weberbaueri	2	NA	2	NA	2	1000013827
387435	Stahlia	2	NA	11	NA	2	25896
387455	Stanfordia	1	NA	1	NA	1	25920
387482	Stanleya	1	NA	1	NA	1	25956
387484	Stanleya pinnata var. integrifolia	2	NA	2	NA	1	26024
387489	Stapelia hirsuta	1	NA	1	NA	1	26130
387590	Staurothele arctica	1	NA	1	NA	1	26188
387591	Staurothele areolata	1	NA	1	NA	1	26200
387592	Staurothele catalepta	1	NA	1	NA	1	26212
387593	Staurothele clopimoides	1	NA	1	NA	1	26224
387594	Staurothele diffractella	1	NA	1	NA	1	26236
387595	Staurothele discedens	1	NA	1	NA	1	26248
387596	Staurothele drummondii	1	NA	1	NA	1	26260
387597	Staurothele effigurata	1	NA	1	NA	1	26272
387598	Staurothele elenkinii	1	NA	1	NA	1	26284
387599	Staurothele fissa	1	NA	1	NA	1	26296
387600	Staurothele lecideoides	1	NA	1	NA	1	26308
387601	Staurothele monicae	1	NA	1	NA	1	26320
387602	Staurothele orispruinosa	1	NA	1	NA	1	26332
387603	Staurothele polygonia	1	NA	1	NA	1	26344
387604	Staurothele rugosa	1	NA	1	NA	1	26356
387605	Staurothele rupifraga	1	NA	1	NA	1	26368
387606	Staurothele tenuissima	1	NA	1	NA	1	26380
387607	Staurothele verruculosa	1	NA	1	NA	1	26392
387611	Steerecleus serrulatus	1	NA	1	NA	1	26416
387617	Stegnosperma	1	NA	1	NA	1	26428
387645	Stegonia latifolia	1	NA	1	NA	1	26464
387648	Steinchisma	1	NA	1	NA	1	26488
387652	Steinia geophana	1	NA	1	NA	1	26524
387675	Stelis	1	NA	1	NA	1	26559
387964	Stellaria borealis ssp. sitchana	1	NA	1	NA	1	26676
387994	Stellaria longifolia var. longifolia	1	NA	1	NA	1	26894
388014	Stellaria ruscifolia ssp. ruscifolia	1	NA	1	NA	1	27118
388030	Stemodia	1	NA	1	NA	1	27142
388040	Stemodia schottii	4	NA	4	NA	3	27189
388076	Stemonurus ammui	2	NA	2	NA	2	27225
388086	Stenandrium	1	NA	1	NA	1	27237
388090	Stenandrium dulce var. dulce	1	NA	1	NA	1	27273
388136	Stenanthium	1	NA	1	NA	1	27309
388138	Stenaria	1	NA	1	NA	1	27379
388139	Stenaria mullerae var. pooleana	2	NA	2	NA	1	27427
388140	Stenaria nigricans var. floridana	2	NA	2	NA	1	27449
388141	Stenaria nigricans var. gypsophila	1	NA	1	NA	1	27461
388167	Stenocereus fimbriatus	4	NA	4	NA	3	27533
388183	Stenocybe clavata	1	NA	1	NA	1	27590
388184	Stenocybe major	1	NA	1	NA	1	27601
388185	Stenocybe minutissima	1	NA	1	NA	1	27613
388186	Stenocybe pullatula	1	NA	1	NA	1	27625
